id,original_language,popularity,release_date,runtime,title,vote_average,vote_count,release_year,release_month,release_dow,budget_2023,revenue_2023,director,star_power_index,star_power_index_log,roi,director_track_record,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_war,genre_western,genre_diversity,genre_count,is_franchise,is_adaptation,is_summer,is_holiday,is_award_season,is_weekend_release,month_sin,month_cos,log_budget,is_major_studio,budget_vs_genre_avg,log_popularity,log_vote_count,buzz_score,weighted_rating,rating_confidence,action_x_budget,franchise_x_star,director_x_budget,buzz_x_rating,is_peak_season,competition_proxy,y_revenue,success_category,y_class
12109,en,3.911445,2004-09-12,90.0,It's All Gone Pete Tong,7.1,52,2004,9,6,3374000.0,203485.94,Michael Dowse,210373427.61999997,19.1643947410237,0.06031,0.09412393273244771,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6,3,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,15.03160983847212,0,0.0704556464169557,1.5915681958618002,3.970291913552122,6.318990337896845,2.4289473684210527,0.0444064901793339,0.0,0.0,1.414834233296749,15.3484949523126,0,0,12.223357104901185,Flop,0
27023,en,2.559806,2009-06-10,84.0,Saint John of Las Vegas,5.9,18,2009,6,2,5677200.0,166926.114,Hue Rhodes,11354752068.560001,23.152902177792637,0.029402894736842107,0.029402894736842107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,15.551968887550393,0,0.11797803830078472,1.2697060489970438,2.9444389791664403,3.73857198275031,0.9,0.015371477369769428,0.0,0.0,0.45727290415128763,3.364714784475279,1,0,12.025312553016104,Flop,0
273899,en,5.16023,2015-09-18,129.0,Stonewall,5.2,32,2015,9,4,18238500.0,253547.574,Roland Emmerich,1700495847.6859996,21.25418572117714,0.013901777777777777,1.0274275185177946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,16.719045357215787,0,0.3808551592103279,1.818114114510733,3.4965075614664802,6.357049748995712,1.2606060606060607,0.027327070879590094,0.0,0.0,17.17760728335067,8.01373544115823,0,0,12.443310697070098,Flop,0
20653,en,0.253595,2008-10-24,93.0,Roadside Romeo,6.7,3,2008,10,4,10430000.0,1639000.0,Unknown,4917000.0,15.408209349770098,0.15714285714285714,1.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,3,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,16.160196922854226,1,0.08022491462655995,0.22601542353863757,1.3862943611198906,0.31332390717773706,0.19514563106796118,0.0025619128949615714,0.0,0.0,24.24029538428134,0.06114379159487879,0,0,14.309597467853907,Flop,0
13075,en,4.261509,2006-09-08,96.0,Sherrybaby,6.3,41,2006,9,4,3178000.0,989638.7339999999,Laurie Collyer,1277444782.289,20.96812765663365,0.311403,0.311403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,14.971762940742058,0,0.06636278728899976,1.6604178677360866,3.7376696182833684,6.206093417892023,1.8319148936170213,0.035012809564474806,0.0,0.0,4.662251895035899,11.369034963414961,0,0,13.805096250830756,Flop,0
26388,en,32.841229,2010-09-24,94.0,Buried,6.6,827,2010,9,4,2923833.1500000004,28173298.080000002,Rodrigo Cortés,4905874945.729999,22.313699292594404,9.635740698815184,7.468789690636967,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.6,3,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,14.888406377996914,0,0.06105529181937576,3.521679852045444,6.71901315438526,23.662213251426873,5.888025889967637,0.7062339880444065,0.0,0.0,111.19837606599702,139.32372423833672,0,0,17.15388524623637,Hit,2
38358,en,14.838986,2010-08-27,87.0,The Last Exorcism,5.6,328,2010,8,4,2647800.0,99642730.39,Daniel Stamm,319814910.722,19.583252985550985,37.63227222222222,37.63227222222222,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.6,3,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,14.789240042157651,0,0.07803878980390781,2.7624743691857074,5.796057750765372,16.011460978809502,4.291588785046729,0.28010247651579845,0.0,0.0,556.552707226266,68.71460636887218,1,0,18.417101660567845,Hit,2
84175,en,12.471239,2012-06-29,93.0,Beasts of the Southern Wild,6.8,403,2012,6,4,2509200.0,29424197.924,Benh Zeitlin,290422464.31200004,19.4868471978126,11.726525555555556,11.726525555555556,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,14.735474933738043,0,0.05239694961156646,2.600556968374799,6.0014148779611505,15.607021280990065,5.448111332007953,0.3441502988898377,0.0,0.0,172.79592338372748,85.02878949985124,1,0,17.197327986406975,Hit,2
50875,en,1.699101,2011-08-26,109.0,Higher Ground,5.3,14,2011,8,4,2846000.0,1197786.0590000001,Vera Farmiga,4037538249.3939996,22.118900999232107,0.42086650000000003,0.42086650000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4,2,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,14.861425409002218,0,0.05942998509266625,0.9929187546028454,2.70805020110221,2.6888738330803914,0.6508771929824562,0.011955593509820665,0.0,0.0,6.254676096897832,1.7501266527593426,1,0,13.995986294780183,Flop,0
104,de,27.36562,1998-08-20,81.0,Run Lola Run,7.2,664,1998,8,3,2965140.0,14084579.73,Tom Tykwer,1295934627.6639998,20.98249799275863,4.750055555555556,4.14661397727237,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6,3,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,14.90243514408934,0,0.030968226559277494,3.345177848463147,6.499787040655854,21.742943628129794,6.2575916230366495,0.5670367207514945,14.90243514408934,0.0,61.79464586387584,136.0584619075431,1,0,16.46059119172141,Hit,2
10894,en,8.650779,2002-01-13,93.0,May,6.3,152,2002,1,6,882000.0,265088.628,Lucky McKee,4292539410.9579988,22.180144332279777,0.30055400000000004,0.30055400000000004,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.8,4,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,13.689948468775134,0,0.018417866075801696,2.267038637481377,5.030437921392435,11.404197131248157,3.8000000000000003,0.12980358667805295,0.0,0.0,4.114568772084242,43.335949098743,0,0,12.487823266653177,Flop,0
43947,en,26.281839,2010-06-17,108.0,I Spit on Your Grave,6.3,519,2010,6,3,2942000.0,842602.0390000001,Steven R. Monroe,1339501714.292,21.01556352749459,0.28640450000000006,0.28640450000000006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6,3,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,14.89460052004829,0,0.04822464317466347,3.3062212427266333,6.253828811575473,20.676541665206685,5.282229402261712,0.44321093082835183,0.0,0.0,4.265880614644171,109.21823632104409,1,0,13.644251235214117,Flop,0
24066,en,2.079125,1999-12-03,98.0,"Happy, Texas",5.5,39,1999,12,4,3233400.0,3696820.398,Mark Illsley,6322295796.063999,22.567348238171704,1.1433229411764707,1.1433229411764707,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,0,1,1,1,-2.4492935982947064e-16,1.0,14.989045082421569,0,0.06719336804089293,1.1246454657149254,3.6888794541139363,4.148681551638187,1.5431654676258992,0.033304867634500426,0.0,0.0,17.137319109060943,6.402102106664684,1,0,15.122983926770738,Flop,0
191714,hi,14.017809,2013-09-19,104.0,The Lunchbox,7.3,221,2013,9,3,1376000.0,5827567.776,Ritesh Batra,2582151268.5129995,21.6718887138333,4.235151,4.235151,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4,2,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,14.134692024219348,0,0.02873354163299675,2.7092367635251695,5.402677381872279,14.63713218443429,5.025856697819314,0.1887275832621691,0.0,0.0,59.8625550610646,73.56412882600573,0,0,15.578110451795808,Hit,2
10758,en,9.67299,2007-05-25,108.0,Waitress,6.7,129,2007,5,4,3086000.0,34222860.49,Adrienne Shelly,2574003376.257,21.66872825818514,11.089715,11.089715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387,14.94238663594926,0,0.06413024487356825,2.3677162509876992,4.867534450455582,11.524940420586162,3.7742358078602622,0.11016225448334757,0.0,0.0,165.70680921248606,43.4978428188324,1,0,17.34840444332976,Hit,2
9344,en,13.291991,1995-07-28,91.0,Kids,6.8,279,1995,7,4,3108000.0,15358111.552000001,Larry Clark,3088380093.4290004,21.850912549108447,4.941477333333333,4.941477333333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,14.949490312219945,0,0.06490105188615836,2.659699310438043,5.634789603169249,14.986846022012706,5.00580474934037,0.23825789923142612,0.0,0.0,73.87256752272111,75.02122499462403,1,0,16.547154397404178,Hit,2
10707,en,13.788054,2005-10-05,81.0,The Squid and the Whale,6.9,226,2005,10,2,2455500.0,18167640.447,Noah Baumbach,8541577339.452,22.86821152797901,7.398754,6.845419747221917,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,14.713841371710386,0,0.05102780825892639,2.6938196926771316,5.424950017481403,14.613837188880552,4.7834355828220865,0.19299743808710504,0.0,0.0,100.72242028339708,69.90434881085993,0,1,16.715152627158872,Hit,2
